"","rank","population","region","subregion","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website","dummydelete","max","digits"
"85",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-02,1212761,677938,534823,9674,9106,42.21,23.6,18.62,3170,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"86",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-03,1221640,683052,538588,8879,8910,42.52,23.78,18.75,3101,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"87",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-04,1229405,687768,541637,7765,8555,42.79,23.94,18.85,2978,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"88",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-05,1238036,693000,545036,8631,8324,43.09,24.12,18.97,2897,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"89",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-08,1259952,706470,553482,NA,8124,43.86,24.59,19.27,2828,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"90",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-10,1280239,720232,560007,NA,8371,44.56,25.07,19.49,2914,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"91",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-13,1309995,742540,567455,NA,9236,45.6,25.85,19.75,3215,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"92",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-15,1321198,750965,570233,NA,8749,45.99,26.14,19.85,3045,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"93",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-16,1330754,757938,572816,9556,8666,46.32,26.38,19.94,3016,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"94",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-17,1340339,764997,575342,9585,8586,46.65,26.63,20.03,2989,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"95",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-19,1358228,776986,581242,NA,8307,47.28,27.05,20.23,2891,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"96",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-21,1373349,785724,587625,NA,8250,47.8,27.35,20.45,2872,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"97",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-22,1376763,787510,589253,3414,7938,47.92,27.41,20.51,2763,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"98",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-23,1386713,792663,594050,9950,7994,48.27,27.59,20.68,2783,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"99",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-24,1396390,797441,598949,9677,8007,48.61,27.76,20.85,2787,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"100",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-25,1405653,802394,603259,9263,8053,48.93,27.93,21,2803,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"101",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-26,1415907,807368,608539,10254,8240,49.28,28.1,21.18,2868,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"102",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-27,1427977,812555,615422,12070,8884,49.7,28.28,21.42,3092,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"103",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-29,1444764,818955,625809,NA,9714,50.29,28.51,21.78,3381,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"104",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-30,1458048,824170,633878,13284,10191,50.75,28.69,22.06,3547,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"105",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-08-31,1472316,830396,641920,14268,10847,51.25,28.9,22.34,3776,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"106",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-01,1485250,836613,648637,12934,11371,51.7,29.12,22.58,3958,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"107",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-02,1499898,844304,655594,14648,11999,52.21,29.39,22.82,4177,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"108",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-06,1539232,865281,673951,NA,11598,53.58,30.12,23.46,4037,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"109",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-07,1553626,872116,681510,14394,11616,54.08,30.36,23.72,4043,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"110",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-08,1567313,879459,687854,13687,11723,54.55,30.61,23.94,4080,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"111",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-09,1579402,885981,693421,12089,11358,54.98,30.84,24.14,3953,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"112",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-10,1589575,890978,698597,10173,11406,55.33,31.01,24.32,3970,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"113",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-11,1598196,895363,702833,8621,11233,55.63,31.17,24.46,3910,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"114",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-12,1601552,896926,704626,3356,10308,55.75,31.22,24.53,3588,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"115",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-13,1610157,900814,709343,8605,10132,56.05,31.36,24.69,3527,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"116",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-14,1618111,904594,713517,7954,9212,56.32,31.49,24.84,3206,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"117",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-15,1625636,908232,717404,7525,8332,56.58,31.61,24.97,2900,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"118",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-16,1632986,911372,721614,7350,7655,56.84,31.72,25.12,2665,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"119",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-17,1640239,914401,725838,7253,7238,57.09,31.83,25.26,2519,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"120",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-19,1649884,918307,731577,NA,6905,57.43,31.96,25.46,2403,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"121",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-20,1657595,921001,736594,7711,6777,57.7,32.06,25.64,2359,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"122",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-21,1665590,923771,741819,7995,6783,57.98,32.15,25.82,2361,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"123",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-22,1674093,926652,747441,8503,6922,58.27,32.25,26.02,2409,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"124",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-23,1683644,929624,754020,9551,7237,58.6,32.36,26.25,2519,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"125",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-24,1693555,932595,760960,9911,7617,58.95,32.46,26.49,2651,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"126",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-27,1715133,938985,776148,NA,8220,59.7,32.68,27.02,2861,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"127",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-28,1723996,941418,782578,8863,8344,60.01,32.77,27.24,2904,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"128",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-29,1732549,944011,788538,8553,8351,60.31,32.86,27.45,2907,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"129",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-09-30,1741373,946495,794878,8824,8247,60.61,32.95,27.67,2871,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"130",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-10-01,1749106,948553,800553,7733,7936,60.88,33.02,27.87,2762,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"131",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-10-02,1756040,950620,805420,6934,7899,61.12,33.09,28.03,2749,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"132",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-10-04,1764714,952949,811765,NA,7083,61.43,33.17,28.26,2465,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"133",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-10-05,1771542,955083,816459,6828,6792,61.66,33.24,28.42,2364,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"134",111,2872892,"Europe & Central Asia","Southern Europe","Albania","ALB",2021-10-06,1778093,957147,820946,6551,6506,61.89,33.32,28.58,2265,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V","Ministry of Health","https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/",1,28.85,0
"135",NA,NA,"Middle East & North Africa","Northern Africa","Algeria","DZA",2021-08-20,4146091,3421279,724812,NA,22369,9.29,7.67,1.62,501,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V","World Health Organization","https://covid19.who.int/",NA,NA,NA
"136",NA,NA,"Middle East & North Africa","Northern Africa","Algeria","DZA",2021-09-04,8e+06,5e+06,3e+06,NA,256927,17.93,11.21,6.72,5759,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V","World Health Organization","https://covid19.who.int/",NA,NA,NA
"137",NA,NA,"Middle East & North Africa","Northern Africa","Algeria","DZA",2021-09-25,14082920,6017036,4032942,NA,314866,31.56,13.49,9.04,7057,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V","World Health Organization","https://covid19.who.int/",NA,NA,NA
"138",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-03-08,3611,2439,1172,NA,108,4.67,3.15,1.52,1396,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"139",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-03-10,4914,3650,1264,NA,264,6.35,4.72,1.63,3413,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"140",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-03-15,8363,7098,1265,NA,679,10.81,9.18,1.64,8778,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"141",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-04-05,15269,9781,4484,2829,573,19.74,12.64,5.8,7408,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"142",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-04-19,26414,21733,4681,NA,1050,34.15,28.1,6.05,13574,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"143",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-04-26,28503,23822,4681,NA,298,36.85,30.8,6.05,3852,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"144",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-05-03,28881,24182,4699,NA,54,37.34,31.26,6.07,698,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"145",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-05-10,31633,26931,4702,NA,393,40.89,34.82,6.08,5081,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"146",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-05-17,32317,27613,4704,NA,98,41.78,35.7,6.08,1267,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"147",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-05-31,35916,27613,8303,NA,257,46.43,35.7,10.73,3322,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"148",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-06-07,41473,30535,10938,NA,794,53.61,39.47,14.14,10264,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"149",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-06-14,51107,34646,16416,NA,1376,66.07,44.79,21.22,17788,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"150",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-06-21,63265,38667,24598,NA,1737,81.79,49.99,31.8,22455,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
"151",48,77354,"Europe & Central Asia","Southern Europe","Andorra","AND",2021-06-28,68329,41716,26613,NA,723,88.33,53.93,34.4,9347,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of Andorra","https://who.maps.arcgis.com/apps/dashboards/ead3c6475654481ca51c248d52ab9c61",1,61.69,0
